Site_Name,Elev,Lat,Lon,installed,County,Water Year,Jan,Jan (WE),Feb,Feb (WE),Mar,Mar (WE),Apr,Apr (WE),May,May (WE),Jun,Jun (WE),Jan_SA_Avg,Feb_SA_Avg,Mar_SA_Avg,Apr_SA_Avg,May_SA_Avg,Jun_SA_Avg,Jan_WE_Avg,Feb_WE_Avg,Mar_WE_Avg,Apr_WE_Avg,May_WE_Avg,Jun_WE_Avg
Big Flat,10349,38.3,-112.36,1979,Beaver,1992,21.260684580073832,6.5,29.437870957025307,9.0,37.28796987889872,11.4,53.96943008787973,16.5,51.0256429921772,15.6,26.49408386132277,8.1,22.372781927339236,30.877055759368766,37.35338736991433,49.12853575272446,53.11900270467678,42.979291597256946,6.840000000000001,9.439999999999998,11.42,15.020000000000001,16.240000000000002,13.14
Big Flat,10349,38.3,-112.36,1979,Beaver,1993,22.56903440038607,6.9,49.71729317186496,15.2,74.9030272128755,22.9,83.7343884999831,25.6,85.04273832029533,26.0,63.45496628514344,19.4,21.718607017183114,30.28829834022826,36.17587253163332,49.25937073475568,52.39941030350504,38.59631969921095,6.640000000000001,9.26,11.059999999999999,15.059999999999999,16.02,11.799999999999999
Big Flat,10349,38.3,-112.36,1979,Beaver,1994,14.064760568356537,4.3,19.625247304683537,6.0,32.708745507805894,10.0,36.6337949687426,11.2,50.69855553709914,15.5,32.05457059764978,9.8,20.083169741792823,31.40039568749366,41.67094177694471,55.27777990819196,56.324459764441755,41.016766866788586,6.139999999999999,9.6,12.739999999999998,16.9,17.22,12.540000000000001
Big Flat,10349,38.3,-112.36,1979,Beaver,1995,25.5128214960886,7.8,44.48389389061602,13.6,50.37146808202108,15.4,72.28632757225104,22.1,87.6594379609198,26.8,95.18244942771516,29.1,17.270217628121515,27.671598699603788,39.708417046476356,52.1377403394426,58.352401985925724,42.128864214054,5.28,8.459999999999999,12.139999999999999,15.940000000000001,17.84,12.88
Big Flat,10349,38.3,-112.36,1979,Beaver,1996,11.120973472654004,3.4,29.437870957025307,9.0,45.792243710928254,14.0,50.69855553709914,15.5,56.25904227342614,17.2,40.88593188475737,12.5,20.5410921789021,34.08251281913374,45.53057374686581,59.9224217703004,66.85667581795526,54.75443998006707,6.28,10.42,13.920000000000002,18.32,20.44,16.74
Big Flat,10349,38.3,-112.36,1979,Beaver,1997,47.0,11.2,77.0,19.5,94.0,22.5,67.0,21.2,63.0,24.6,34.0,17.8,18.90565490351181,34.54043525624302,48.21269087850589,59.46449933319112,66.13708341678351,51.6144004113177,5.779999999999999,10.559999999999999,14.739999999999998,18.18,20.220000000000002,15.780000000000001
Big Flat,10349,38.3,-112.36,1979,Beaver,1998,25.0,6.9,45.0,11.9,70.0,17.5,81.0,23.1,80.0,26.7,48.0,25.3,24.05351798749704,44.05286106483796,59.555096902726156,62.07061331561518,68.53195481834808,53.11558363905315,6.719999999999999,12.66,16.96,19.12,22.02,17.72
Big Flat,10349,38.3,-112.36,1979,Beaver,1999,31.0,7.0,42.0,9.4,41.0,10.7,44.0,12.0,56.0,17.8,35.0,16.2,24.539711107419826,43.109402430464975,58.574491460151044,61.523735615618556,67.52340715428902,50.02459038202446,6.720000000000001,12.0,15.88,18.619999999999997,22.16,18.9
Big Flat,10349,38.3,-112.36,1979,Beaver,2000,7.0,1.4,35.0,6.6,63.0,12.2,50.0,13.8,22.0,14.1,0.0,4.6,27.926758993748525,47.58435296952827,60.232742358589874,62.99697662187003,68.58369604686918,50.61367626249451,7.26,12.68,16.020000000000003,18.78,22.619999999999997,20.18
Big Flat,10349,38.3,-112.36,1979,Beaver,2001,33.0,8.0,43.0,9.7,67.0,13.0,61.0,14.4,61.0,16.7,29.0,9.5,24.2241946945308,45.68757419140506,62.75844874218565,58.539711107419826,55.45180845468523,31.577186376951477,5.9799999999999995,11.28,15.38,17.12,20.08,15.279999999999998
Big Flat,10349,38.3,-112.36,1979,Beaver,2002,30.0,5.5,29.0,5.9,36.0,6.7,39.0,7.5,41.0,8.3,10.0,2.9,28.6,48.4,67.0,60.6,56.4,29.2,6.9,11.419999999999998,15.180000000000001,16.9,19.979999999999997,14.680000000000001
Big Flat,10349,38.3,-112.36,1979,Beaver,2003,35.0,6.8,31.0,7.5,52.0,10.9,57.0,14.7,58.0,16.2,35.0,10.3,25.2,38.8,55.4,55.0,52.0,24.4,5.76,8.7,12.02,14.160000000000002,16.72,11.7
Big Flat,10349,38.3,-112.36,1979,Beaver,2004,39.0,7.5,44.0,10.5,64.0,13.7,49.0,14.5,58.0,18.1,31.0,10.9,27.2,36.0,51.8,50.2,47.6,21.8,5.74,7.82,10.7,12.48,14.62,8.7
Big Flat,10349,38.3,-112.36,1979,Beaver,2005,56.0,12.6,65.0,17.8,81.0,22.6,99.0,27.9,102.0,33.6,67.0,26.5,28.8,36.4,56.4,51.2,48.0,21.0,5.84,8.04,11.3,12.98,14.680000000000001,7.640000000000001
Big Flat,10349,38.3,-112.36,1979,Beaver,2006,31.0,6.5,44.0,9.9,45.0,11.8,67.0,17.3,58.0,19.8,21.0,7.5,38.6,42.4,60.0,61.0,64.0,34.4,8.08,10.280000000000001,13.38,15.8,18.580000000000002,12.02
Big Flat,10349,38.3,-112.36,1979,Beaver,2007,28.0,6.3,34.0,7.4,52.0,10.6,46.0,11.9,46.0,14.4,10.0,3.9,38.2,42.6,55.6,62.2,63.4,32.8,7.779999999999999,10.32,13.14,16.38,19.2,11.620000000000001
Big Flat,10349,38.3,-112.36,1979,Beaver,2008,33.0,7.1,56.0,12.6,60.0,16.8,63.0,18.3,52.0,18.5,35.0,15.0,37.8,43.6,58.8,63.6,64.4,32.8,7.9399999999999995,10.62,13.919999999999998,17.259999999999998,20.42,11.82
Big Flat,10349,38.3,-112.36,1979,Beaver,2009,35.0,7.9,49.0,12.6,64.0,18.0,69.0,21.2,67.0,24.2,30.0,12.5,37.4,48.6,60.4,64.8,63.2,32.8,8.0,11.64,15.1,17.98,20.880000000000003,12.76
Big Flat,10349,38.3,-112.36,1979,Beaver,2010,47.0,8.1,48.0,11.7,68.0,17.0,71.0,20.8,68.0,23.8,52.0,22.0,36.6,49.6,60.4,68.8,65.0,32.6,8.08,12.06,15.960000000000003,19.32,22.1,13.080000000000002
Big Flat,10349,38.3,-112.36,1979,Beaver,2011,82.0,20.0,66.0,20.3,78.0,22.7,87.0,27.8,93.0,32.8,87.0,35.2,34.8,46.2,57.8,63.2,58.2,29.6,7.18,10.84,14.84,17.9,20.14,12.18
Big Flat,10349,38.3,-112.36,1979,Beaver,2012,17.0,3.7,28.0,5.7,46.0,9.4,42.0,11.8,41.0,13.7,2.0,0.6,45.0,50.6,64.4,67.2,65.2,42.8,9.879999999999999,12.919999999999998,17.02,20.0,22.74,17.72
Big Flat,10349,38.3,-112.36,1979,Beaver,2013,38.0,7.4,49.0,10.8,49.0,12.4,51.0,14.7,46.0,15.8,20.0,7.8,42.8,49.4,63.2,66.4,64.2,41.2,9.360000000000001,12.580000000000002,16.78,19.979999999999997,22.6,17.06
Big Flat,10349,38.3,-112.36,1979,Beaver,2014,31.0,7.2,36.0,8.0,49.0,11.7,59.0,14.7,54.0,16.5,29.0,9.8,43.8,48.0,61.0,64.0,63.0,38.2,9.42,12.219999999999999,15.900000000000002,19.259999999999998,22.06,15.62
Big Flat,10349,38.3,-112.36,1979,Beaver,2015,27.0,5.0,32.0,6.8,42.0,7.5,35.0,9.3,39.0,11.1,43.0,14.5,43.0,45.4,58.0,62.0,60.4,38.0,9.280000000000001,11.3,14.64,17.96,20.52,15.080000000000002
Big Flat,10349,38.3,-112.36,1979,Beaver,2016,40.0,8.4,59.0,13.2,45.0,13.9,68.0,17.9,58.0,20.2,39.0,16.7,39.0,42.2,52.8,54.8,54.6,36.2,8.66,10.319999999999999,12.74,15.66,17.979999999999997,13.580000000000002
Big Flat,10349,38.3,-112.36,1979,Beaver,2017,41.0,9.4,60.0,17.3,74.0,21.0,72.0,25.2,58.0,25.7,33.0,15.7,30.6,40.8,46.2,51.0,47.6,26.6,6.340000000000001,8.9,10.98,13.680000000000001,15.459999999999999,9.88
Big Flat,10349,38.3,-112.36,1979,Beaver,2018,3.0,0.4,17.0,3.3,30.0,6.0,34.0,9.5,17.0,6.6,0.0,0.0,35.4,47.2,51.8,57.0,51.0,32.8,7.4799999999999995,11.219999999999999,13.3,16.36,17.86,12.9
Big Flat,10349,38.3,-112.36,1979,Beaver,2019,35.0,8.0,47.0,12.0,73.0,18.9,91.0,27.6,84.0,31.2,87.0,36.1,28.4,40.8,48.0,53.6,45.2,28.8,6.08,9.719999999999999,12.02,15.319999999999999,16.02,11.34
Big Flat,10349,38.3,-112.36,1979,Beaver,2020,34.0,8.4,40.0,10.6,44.0,12.1,60.0,16.7,47.0,16.6,1.0,0.3,29.2,43.0,52.8,60.0,51.2,40.4,6.24,10.52,13.459999999999999,17.9,18.96,16.6
Big Flat,10349,38.3,-112.36,1979,Beaver,2021,21.0,3.1,28.0,5.0,41.0,9.4,49.0,13.6,34.0,13.2,0.0,0.0,30.6,44.6,53.2,65.0,52.8,32.0,6.92,11.28,14.379999999999999,19.38,20.060000000000002,13.76
Big Flat,10349,38.3,-112.36,1979,Beaver,2022,71.0,15.4,51.0,15.6,58.0,17.2,59.0,19.6,43.0,18.0,3.0,1.3,26.8,38.4,52.4,61.2,48.0,24.2,5.860000000000001,9.64,13.48,18.52,18.66,10.419999999999998
Big Flat,10349,38.3,-112.36,1979,Beaver,2023,57.0,12.5,72.0,20.7,88.0,24.0,117.0,35.4,82.0,36.0,58.0,28.8,32.8,36.6,49.2,58.6,45.0,18.2,7.0600000000000005,9.3,12.719999999999999,17.4,17.119999999999997,7.539999999999999
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1982,17.989810029293242,5.5,28.456608591791127,8.7,37.28796987889872,11.4,49.06311826170885,15.0,36.96088242382066,11.3,0.0,0.0,,,,,,,,,,,,
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1983,21.58777203515189,6.6,28.456608591791127,8.7,35.979620058586484,11.0,46.44641862108437,14.2,49.71729317186496,15.2,0.0,0.0,,,,,,,,,,,,
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1984,32.708745507805894,10.0,35.32544514843037,10.8,39.250494609367074,12.0,59.20282936912868,18.1,60.838266644518974,18.6,0.0,0.0,,,,,,,,,,,,
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1985,17.335635119137123,5.3,20.606509669917717,6.3,23.55029676562025,7.2,37.28796987889872,11.4,17.662722574215184,5.4,0.0,0.0,,,,,,,,,,,,
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1986,22.24194694530801,6.8,23.877384220698303,7.3,36.30670751366454,11.1,36.6337949687426,11.2,20.606509669917717,6.3,0.0,0.0,,,,,,,,,,,,
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1987,4.252136916014766,1.3,8.831361287107592,2.7,16.354372753902947,5.0,24.85864658593248,7.6,0.0,0.0,0.0,0.0,22.37278192733923,27.344511244525727,34.47501776522742,45.72682621991264,37.157134896867504,0.0,6.840000000000001,8.36,10.540000000000001,13.979999999999999,11.36,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1988,12.102235837888182,3.7,17.662722574215184,5.4,19.625247304683537,6.0,25.5128214960886,7.8,19.625247304683537,6.0,0.0,0.0,19.625247304683533,23.41946178358902,30.288298340228256,40.88593188475737,29.76495841210337,0.0,6.000000000000001,7.160000000000001,9.26,12.499999999999998,9.099999999999998,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1989,11.775148382810125,3.6,16.681460208981004,5.1,22.24194694530801,6.8,22.24194694530801,6.8,0.0,0.0,0.0,0.0,17.728140065230797,21.260684580073836,27.01742378944767,36.699212459758215,23.746549238667082,0.0,5.42,6.5,8.26,11.22,7.26,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1990,5.233399281248944,1.6,8.831361287107592,2.7,17.335635119137123,5.3,20.93359712499577,6.4,0.0,0.0,0.0,0.0,13.54142064023164,17.53188759218396,23.615714256635858,29.30703597499408,11.578895909763286,0.0,4.140000000000001,5.360000000000001,7.220000000000001,8.959999999999999,3.54,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1991,3.597962005858649,1.1,8.177186376951473,2.5,12.102235837888182,3.7,21.58777203515189,6.6,20.93359712499577,6.4,2.616699640624472,0.8,11.120973472654004,15.176857915621937,22.37278192733923,26.036161424213493,8.04635139492025,0.0,3.4,4.64,6.840000000000001,7.959999999999999,2.46,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1992,8.504273832029533,2.6,9.48553619726371,2.9,15.046022933590711,4.6,23.223209310542185,7.1,0.0,0.0,0.0,0.0,7.392176484764133,12.03681834687257,17.53188759218396,23.02695683749535,8.111768885935863,0.5233399281248944,2.26,3.6800000000000006,5.36,7.040000000000001,2.48,0.16
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1993,7.195924011717298,2.2,22.896121855464127,7.0,51.67981790233332,15.8,59.52991682420673,18.2,37.94214478905484,11.6,0.0,0.0,8.242603867967087,12.167653328903793,17.27021762812151,22.69986938241729,8.111768885935863,0.5233399281248944,2.52,3.7199999999999998,5.279999999999999,6.94,2.48,0.16
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1994,5.233399281248944,1.6,10.793886017575945,3.3,18.64398493944936,5.7,19.625247304683537,6.0,4.252136916014766,1.3,0.0,0.0,7.261341502732909,13.214333185153583,23.681131747651467,29.503288448040916,11.775148382810121,0.5233399281248944,2.22,4.040000000000001,7.24,9.02,3.6,0.16
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1995,6.21466164648312,1.9,14.391848023434596,4.4,20.93359712499577,6.4,39.57758206444513,12.1,47.42768098631855,14.5,0.0,0.0,5.952991682420673,12.036818346872568,22.961539346479736,28.979948519916025,12.625575766013075,0.5233399281248944,1.8200000000000003,3.6799999999999997,7.0200000000000005,8.86,3.8600000000000003,0.16
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1996,6.868836556639239,2.1,17.008547664059066,5.2,23.877384220698303,7.3,30.746220777337545,9.4,22.24194694530801,6.8,0.0,0.0,6.149244155467509,13.148915694137969,23.681131747651467,32.708745507805894,22.111111963276784,0.5233399281248944,1.8800000000000001,4.0200000000000005,7.24,10.0,6.76,0.16
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1997,21.91485949022995,6.7,40.23175697460125,12.3,46.773506076162434,14.3,32.38165805272784,9.9,30.092045867181422,9.2,0.0,0.0,6.803419065623626,14.915187951559489,26.036161424213493,34.54043525624303,22.37278192733923,0.0,2.08,4.5600000000000005,7.959999999999999,10.559999999999999,6.839999999999999,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1998,8.831361287107592,2.7,11.775148382810125,3.6,20.606509669917717,6.3,22.56903440038607,6.9,17.662722574215184,5.4,0.0,0.0,9.48553619726371,21.064432107026995,32.381658052727836,36.372125004680164,28.39119110077551,0.0,2.9,6.44,9.9,11.12,8.679999999999998,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,1999,7.523011466795356,2.3,14.064760568356537,4.3,18.64398493944936,5.7,11.775148382810125,3.6,8.504273832029533,2.6,0.0,0.0,9.812623652341768,18.840237412496197,26.16699640624472,28.979948519916025,24.335306657807585,0.0,3.0,5.760000000000001,8.0,8.86,7.44,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2000,8.0,1.7,23.0,4.3,29.0,7.0,25.0,8.8,0.0,0.0,0.0,0.0,10.27054608945105,19.494412322652316,26.166996406244714,27.409928735541342,25.18573404101054,0.0,3.1399999999999997,5.960000000000001,8.0,8.379999999999999,7.7,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2001,17.0,3.2,29.0,5.4,37.0,7.8,24.0,8.1,3.0,1.1,0.0,0.0,10.627613760154427,21.216042717965394,27.78027698124556,24.494412322652316,15.700197843746826,0.0,3.1,5.94,8.120000000000001,7.7200000000000015,4.8,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2002,20.0,4.6,24.0,5.1,27.0,6.4,18.0,6.7,0.0,0.0,0.0,0.0,12.65384644882658,23.61433318515358,30.4048001371059,23.14516816718481,11.851808454685228,0.0,3.3199999999999994,5.9799999999999995,8.219999999999999,7.460000000000001,3.66,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2003,21.0,3.4,17.0,4.0,25.0,5.5,26.0,8.7,5.0,1.6,0.0,0.0,12.27087455078059,20.367981790233333,26.450098921873415,20.26883655663924,5.833399281248943,0.0,2.9,4.540000000000001,6.640000000000001,6.82,1.8199999999999998,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2004,29.0,5.4,29.0,6.4,41.0,9.1,14.0,5.6,0.0,0.0,0.0,0.0,14.70460229335907,21.412952113671306,27.32879698788987,20.955029676562027,3.3008547664059065,0.0,3.04,4.62,6.4799999999999995,7.18,1.06,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2005,28.0,5.8,34.0,8.2,42.0,10.7,43.0,12.1,16.0,6.8,0.0,0.0,19.0,24.4,31.8,21.4,1.6,0.0,3.66,5.039999999999999,7.160000000000001,7.58,0.54,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2006,20.0,4.0,30.0,6.1,31.0,7.7,42.0,10.9,6.0,1.9,0.0,0.0,23.0,26.6,34.4,25.0,4.8,0.0,4.48,5.819999999999999,7.9,8.24,1.9,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2007,16.0,2.9,19.0,3.5,25.0,5.0,6.0,2.2,0.0,0.0,0.0,0.0,23.6,26.8,33.2,28.6,5.4,0.0,4.64,5.959999999999999,7.88,8.8,2.06,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2008,21.0,3.9,39.0,7.8,38.0,10.5,36.0,11.6,16.0,4.3,0.0,0.0,22.8,25.8,32.8,26.2,5.4,0.0,4.3,5.640000000000001,7.6,7.9,2.06,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2009,16.0,3.1,22.0,4.8,25.0,6.3,25.0,7.9,1.0,0.1,0.0,0.0,22.8,30.2,35.4,28.2,7.6,0.0,4.3999999999999995,6.4,8.6,8.48,2.6,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2010,27.0,4.1,31.0,6.3,39.0,8.8,38.0,11.1,17.0,5.5,0.0,0.0,20.2,28.8,32.2,30.4,7.8,0.0,3.9400000000000004,6.08,8.04,8.94,2.62,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2011,38.0,7.0,33.0,7.8,44.0,10.6,40.0,12.9,33.0,10.7,0.0,0.0,20.0,28.2,31.6,29.4,8.0,0.0,3.6,5.7,7.659999999999999,8.74,2.36,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2012,13.0,2.4,22.0,4.2,29.0,6.0,13.0,4.3,0.0,0.0,0.0,0.0,23.6,28.8,34.2,29.0,13.4,0.0,4.2,6.040000000000001,8.24,9.14,4.119999999999999,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2013,17.0,3.1,25.0,4.9,30.0,6.4,19.0,6.8,0.0,0.0,0.0,0.0,23.0,29.4,35.0,30.4,13.4,0.0,4.1,6.18,8.440000000000001,9.559999999999999,4.119999999999999,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2014,15.0,3.0,22.0,4.4,31.0,7.6,31.0,9.3,2.0,0.6,0.0,0.0,22.2,26.6,33.4,27.0,10.2,0.0,3.94,5.6,7.62,8.599999999999998,3.2599999999999993,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2015,34.0,6.4,32.0,8.0,34.0,8.5,15.0,6.0,0.0,0.0,0.0,0.0,22.0,26.6,34.6,28.2,10.4,0.0,3.9200000000000004,5.5200000000000005,7.88,8.88,3.3600000000000003,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2016,30.0,5.9,41.0,8.9,32.0,9.7,28.0,11.2,2.0,0.7,0.0,0.0,23.4,26.8,33.6,23.6,7.0,0.0,4.38,5.859999999999999,7.82,7.859999999999999,2.26,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2017,23.0,5.4,37.0,9.6,39.0,10.8,30.0,10.6,7.0,2.6,0.0,0.0,21.8,28.4,31.2,21.2,0.8,0.0,4.16,6.08,7.640000000000001,7.519999999999999,0.25999999999999995,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2018,2.0,0.5,14.0,3.3,25.0,5.4,16.0,6.6,0.0,0.0,0.0,0.0,23.8,31.4,33.2,24.6,2.2,0.0,4.76,7.160000000000001,8.6,8.78,0.78,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2019,19.0,3.8,27.0,6.1,42.0,10.5,42.0,13.9,19.0,5.3,0.0,0.1,20.8,29.2,32.2,24.0,2.2,0.0,4.24,6.839999999999999,8.4,8.74,0.78,0.0
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2020,24.0,5.6,32.0,7.8,35.0,9.3,31.0,10.8,0.0,0.0,0.0,0.0,21.6,30.2,34.4,26.2,5.6,0.0,4.4,7.18,8.98,9.66,1.72,0.02
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2021,15.0,3.2,22.0,4.9,33.0,8.2,34.0,10.7,0.0,0.0,0.0,0.0,19.6,30.2,34.6,29.4,5.6,0.0,4.24,7.139999999999999,9.14,10.62,1.72,0.02
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2022,29.0,4.7,20.0,4.8,24.0,6.1,15.0,6.3,0.0,0.0,0.0,0.0,16.6,26.4,34.8,30.6,5.2,0.0,3.7,6.340000000000001,8.84,10.520000000000001,1.58,0.02
Black Flat-U.M. Ck,9414,38.68,-111.6,1980,Sevier,2023,26.0,5.8,36.0,9.9,48.0,12.4,57.0,17.3,22.0,9.0,0.0,0.0,17.8,23.0,31.8,27.6,3.8,0.0,3.5599999999999996,5.380000000000001,7.900000000000001,9.66,1.06,0.02
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2011,28.0,5.6,31.0,7.0,38.0,9.1,39.0,12.2,42.0,14.7,12.0,5.8,,,,,,,,,,,,
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2012,15.0,2.0,21.0,3.2,30.0,4.9,7.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2013,22.0,3.7,23.0,4.2,28.0,5.1,17.0,6.0,19.0,5.9,0.0,0.0,,,,,,,,,,,,
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2014,13.0,2.3,29.0,4.0,35.0,7.1,34.0,9.6,11.0,3.8,0.0,0.0,,,,,,,,,,,,
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2015,19.0,2.8,19.0,3.7,30.0,5.6,8.0,3.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2016,22.0,5.6,33.0,8.2,29.0,9.2,39.0,12.0,20.0,8.5,0.0,0.0,19.4,24.6,32.2,21.0,14.4,2.4,3.2800000000000002,4.42,6.360000000000001,6.68,4.880000000000001,1.16
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2017,23.0,4.6,32.0,8.4,41.0,10.4,27.0,9.3,14.0,5.6,0.0,0.0,18.2,25.0,30.4,21.0,10.0,0.0,3.28,4.66,6.380000000000001,6.640000000000001,3.6399999999999997,0.0
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2018,14.0,3.2,19.0,4.7,25.0,5.9,20.0,7.5,0.0,0.0,0.0,0.0,19.8,27.2,32.6,25.0,12.8,0.0,3.8,5.7,7.4799999999999995,8.1,4.76,0.0
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2019,18.0,3.2,25.0,5.4,30.0,6.9,32.0,9.2,12.0,4.5,0.0,0.0,18.2,26.4,32.0,25.6,9.0,0.0,3.7,5.799999999999999,7.639999999999999,8.4,3.5799999999999996,0.0
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2020,16.0,3.1,27.0,5.6,27.0,6.5,32.0,8.6,5.0,2.5,0.0,0.0,19.2,25.6,31.0,25.2,9.2,0.0,3.88,6.08,7.6,8.319999999999999,3.72,0.0
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2021,13.0,2.7,16.0,3.3,26.0,5.2,27.0,7.9,2.0,1.7,0.0,0.0,18.6,27.2,30.4,30.0,10.2,0.0,3.94,6.460000000000001,7.779999999999999,9.32,4.220000000000001,0.0
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2022,23.0,4.5,21.0,6.0,22.0,6.5,17.0,7.6,4.0,3.4,0.0,0.0,16.8,23.8,29.8,27.6,6.6,0.0,3.3600000000000003,5.48,6.980000000000001,8.5,2.86,0.0
Blacks Fork Jct,8869,40.96,-110.58,2010,Summit,2023,28.0,6.8,32.0,8.6,39.0,10.0,47.0,13.4,30.0,11.8,0.0,0.0,16.8,21.6,26.0,25.6,4.6,0.0,3.34,5.0,6.2,8.16,2.42,0.0
Bobs Hollow,9319,38.95,-112.15,2017,Millard,2017,30.0,7.4,46.0,13.1,50.0,14.8,46.0,15.9,30.0,12.5,0.0,0.0,,,,,,,,,,,,
Bobs Hollow,9319,38.95,-112.15,2017,Millard,2018,4.0,0.7,20.0,4.7,34.0,7.9,30.0,10.3,4.0,1.3,0.0,0.0,,,,,,,,,,,,
Bobs Hollow,9319,38.95,-112.15,2017,Millard,2019,26.0,5.6,35.0,8.4,49.0,13.3,61.0,21.0,47.0,17.6,28.0,11.1,,,,,,,,,,,,
Bobs Hollow,9319,38.95,-112.15,2017,Millard,2020,25.0,6.0,34.0,8.8,42.0,11.4,43.0,14.2,22.0,8.4,0.0,0.0,,,,,,,,,,,,
Bobs Hollow,9319,38.95,-112.15,2017,Millard,2021,17.0,3.5,23.0,5.2,40.0,9.8,41.0,14.0,13.0,5.7,0.0,0.0,,,,,,,,,,,,
Bobs Hollow,9319,38.95,-112.15,2017,Millard,2022,44.0,7.8,30.0,8.0,38.0,9.7,35.0,11.7,3.0,1.4,0.0,0.0,20.4,31.6,43.0,44.2,23.2,5.6,4.64,8.040000000000001,11.440000000000001,15.080000000000002,9.100000000000001,2.2199999999999998
Bobs Hollow,9319,38.95,-112.15,2017,Millard,2023,42.0,9.5,56.0,15.8,66.0,19.1,77.0,25.3,46.0,19.2,0.0,0.0,23.2,28.4,40.6,42.0,17.8,5.6,4.720000000000001,7.0200000000000005,10.420000000000002,14.24,6.880000000000001,2.2199999999999998
Box Creek,9853,38.51,-112.02,1979,Sevier,1980,13.08349820312236,4.0,35.32544514843037,10.8,49.06311826170885,15.0,70.65089029686074,21.6,51.67981790233332,15.8,22.56903440038607,6.9,,,,,,,,,,,,
Box Creek,9853,38.51,-112.02,1979,Sevier,1981,6.21466164648312,1.9,9.812623652341768,3.0,14.064760568356537,4.3,27.148258771478897,8.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Box Creek,9853,38.51,-112.02,1979,Sevier,1982,22.896121855464127,7.0,36.6337949687426,11.2,43.17554407030378,13.2,58.2215670038945,17.8,38.923407154289016,11.9,0.0,0.0,,,,,,,,,,,,
